epoch,learning_rate,loss,tag_1_accuracy,tag_1_loss,tag_2_accuracy,tag_2_loss,tag_3_accuracy,tag_3_loss,tag_4_accuracy,tag_4_loss,tag_5_accuracy,tag_5_loss,val_loss,val_tag_1_accuracy,val_tag_1_loss,val_tag_2_accuracy,val_tag_2_loss,val_tag_3_accuracy,val_tag_3_loss,val_tag_4_accuracy,val_tag_4_loss,val_tag_5_accuracy,val_tag_5_loss
0,0.0010000000474974513,1.8975800275802612,0.3599499464035034,2.265016794204712,0.2526915669441223,3.0465424060821533,0.20486252009868622,3.3153278827667236,0.28602659702301025,2.7992732524871826,0.8545920848846436,0.45099425315856934,2.1384809017181396,0.08307783305644989,2.5498995780944824,0.003242924576625228,3.340907335281372,0.03637971729040146,3.65647292137146,0.3137381970882416,2.8232421875,0.696580171585083,0.7039427161216736
1,0.0010000000474974513,1.3874175548553467,0.4952739477157593,1.7142266035079956,0.40993985533714294,2.2091429233551025,0.32092851400375366,2.6121814250946045,0.4153229892253876,2.0954995155334473,0.9290841221809387,0.22942577302455902,2.1147773265838623,0.08307783305644989,2.4605865478515625,0.06444575637578964,3.2484655380249023,0.03637971729040146,3.6789305210113525,0.3137381970882416,2.6967756748199463,0.696580171585083,0.7498865127563477
2,0.0010000000474974513,1.1583590507507324,0.5474752187728882,1.418391466140747,0.4668292701244354,1.83457612991333,0.37232106924057007,2.3165669441223145,0.47404468059539795,1.7700995206832886,0.9540537595748901,0.14183636009693146,2.120659828186035,0.08307783305644989,2.4342641830444336,0.06444575637578964,3.282533645629883,0.03637971729040146,3.8447885513305664,0.3137381970882416,2.66774845123291,0.696580171585083,0.7114409804344177
3,0.0010000000474974513,0.9983773827552795,0.580772340297699,1.2171262502670288,0.5099449157714844,1.604238748550415,0.40899211168289185,2.083554267883301,0.5177416205406189,1.5382589101791382,0.9784042835235596,0.07759355753660202,2.113906145095825,0.08307783305644989,2.4675023555755615,0.06444575637578964,3.235717535018921,0.03637971729040146,3.948122262954712,0.0146226417273283,2.869460105895996,0.696580171585083,0.5868538618087769
4,0.0010000000474974513,0.9008104205131531,0.6032147407531738,1.0999270677566528,0.5405757427215576,1.4570740461349487,0.43978720903396606,1.9288638830184937,0.5465275049209595,1.400738000869751,0.988349199295044,0.04476996138691902,2.0983848571777344,0.08301886916160583,2.5313029289245605,0.06444575637578964,3.022528648376465,0.03637971729040146,3.841593027114868,0.06574292480945587,3.070234775543213,0.696580171585083,0.5692469477653503
5,0.0010000000474974513,0.8353488445281982,0.6232056021690369,1.0236319303512573,0.5666700601577759,1.3563932180404663,0.46724626421928406,1.8085129261016846,0.570511519908905,1.2985894680023193,0.9928351044654846,0.03018186427652836,2.0707802772521973,0.08797169476747513,2.479591131210327,0.06816037744283676,2.9472172260284424,0.011674528010189533,3.8234188556671143,0.0795990601181984,3.085526943206787,0.696580171585083,0.5492615103721619
